order_id,order_date,ship_mode,customer_id,customer_name,country/region,city,state,postal_code,region,product_id,sales,quantity,discount,profit
CA-2018-158701,2018-01-05,Standard Class,JL-15175,James Lanier,United States,San Francisco,California,94110.0,West,OFF-BI-10001294,56.16,6,0.2,17.549999999999994
CA-2020-137582,2020-09-04,Standard Class,CV-12805,Cynthia Voltz,United States,Oakland,California,94601.0,West,OFF-BI-10001757,11.808,3,0.2,4.1328
US-2017-120236,2017-09-03,First Class,MR-17545,Mathew Reese,United States,Houston,Texas,77095.0,Central,OFF-BI-10004099,7.679999999999998,5,0.8,-11.52
CA-2018-110814,2018-12-05,Second Class,BD-11635,Brian Derr,United States,New York City,New York,10009.0,East,OFF-BI-10002026,232.40000000000003,5,0.2,78.43499999999999
CA-2018-134082,2018-12-11,Standard Class,JK-15640,Jim Kriz,United States,San Bernardino,California,92404.0,West,OFF-BI-10004230,110.528,4,0.2,38.684799999999996
CA-2020-118199,2020-05-09,First Class,LB-16795,Laurel Beltran,United States,Seattle,Washington,98105.0,West,OFF-BI-10004330,147.92,5,0.2,46.22499999999999
CA-2019-137652,2019-08-28,First Class,EB-13750,Edward Becker,United States,Cincinnati,Ohio,45231.0,East,OFF-BI-10004099,18.432000000000002,8,0.7,-12.287999999999997
US-2017-127635,2017-09-14,Second Class,SC-20260,Scott Cohen,United States,Corpus Christi,Texas,78415.0,Central,OFF-BI-10001721,8.551999999999998,2,0.8,-13.6832
CA-2018-151470,2018-09-20,Standard Class,AM-10705,Anne McFarland,United States,Las Vegas,Nevada,89115.0,West,OFF-BI-10004040,45.584,11,0.2,16.524199999999997
CA-2017-108861,2017-05-28,Standard Class,MM-17260,Magdelene Morse,United States,Seattle,Washington,98105.0,West,OFF-BI-10003876,136.96,4,0.2,51.35999999999999
US-2019-155173,2019-03-06,Standard Class,JB-16045,Julia Barnett,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10002982,2.043,1,0.7,-1.4981999999999998
US-2020-118556,2020-05-28,Second Class,TH-21235,Tiffany House,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004364,3.563999999999999,3,0.8,-6.237000000000002
CA-2017-126200,2017-08-25,Standard Class,JE-15715,Joe Elijah,United States,Houston,Texas,77070.0,Central,OFF-BI-10002133,25.679999999999993,3,0.8,-39.804
CA-2017-126200,2017-08-25,Standard Class,JE-15715,Joe Elijah,United States,Houston,Texas,77070.0,Central,OFF-BI-10002225,12.383999999999997,3,0.8,-19.814400000000003
CA-2017-146500,2017-08-30,Standard Class,AT-10735,Annie Thurman,United States,Bristol,Connecticut,6010.0,East,OFF-BI-10002432,25.299999999999997,5,0.0,11.890999999999998
CA-2019-168557,2019-09-19,Standard Class,FH-14275,Frank Hawley,United States,San Francisco,California,94122.0,West,OFF-BI-10002309,8.928,2,0.2,3.1247999999999996
CA-2020-169404,2020-04-09,Standard Class,NC-18625,Noah Childs,United States,York,Pennsylvania,17403.0,East,OFF-BI-10004492,37.896,4,0.7,-29.053600000000003
CA-2019-126284,2019-09-20,Standard Class,EN-13780,Edward Nazzal,United States,Grand Rapids,Michigan,49505.0,Central,OFF-BI-10004828,83.69999999999999,5,0.0,41.01299999999999
CA-2019-158841,2019-02-02,Second Class,SE-20110,Sanjit Engle,United States,Arlington,Virginia,22204.0,South,OFF-BI-10002557,36.4,8,0.0,18.2
CA-2018-109190,2018-10-23,Standard Class,CC-12685,Craig Carroll,United States,Lubbock,Texas,79424.0,Central,OFF-BI-10000977,6.079999999999998,1,0.8,-10.336000000000002
CA-2017-169061,2017-03-05,Second Class,AB-10150,Aimee Bixby,United States,Yonkers,New York,10701.0,East,OFF-BI-10001617,49.632000000000005,6,0.2,16.750799999999998
CA-2019-130400,2019-03-08,Standard Class,SJ-20125,Sanjit Jacobs,United States,Dallas,Texas,75217.0,Central,OFF-BI-10001757,8.855999999999998,9,0.8,-14.169600000000003
CA-2018-135853,2018-12-11,First Class,CA-12775,Cynthia Arntzen,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10004965,23.0,2,0.0,10.35
CA-2019-103359,2019-12-22,Standard Class,LC-16885,Lena Creighton,United States,New York City,New York,10035.0,East,OFF-BI-10004233,25.584000000000003,2,0.2,8.9544
CA-2020-161172,2020-03-16,First Class,SP-20920,Susan Pistek,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004654,5.1930000000000005,3,0.7,-3.4619999999999997
CA-2018-157343,2018-06-07,Standard Class,HD-14785,Harold Dahlen,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10003707,18.312,4,0.7,-12.207999999999995
CA-2020-147354,2020-03-09,Standard Class,KB-16315,Karl Braun,United States,Los Angeles,California,90008.0,West,OFF-BI-10003910,30.84,5,0.2,9.6375
CA-2019-119074,2019-03-27,Standard Class,DS-13180,David Smith,United States,Columbus,Georgia,31907.0,South,OFF-BI-10000962,32.54,2,0.0,15.944599999999998
US-2020-108315,2020-04-30,Standard Class,MH-18115,Mick Hernandez,United States,Sanford,Florida,32771.0,South,OFF-BI-10000822,4.8420000000000005,3,0.7,-3.550799999999999
CA-2019-162390,2019-12-06,Standard Class,DP-13105,Dave Poirier,United States,Hempstead,New York,11550.0,East,OFF-BI-10004318,968.7440000000001,7,0.2,314.84180000000003
CA-2019-162390,2019-12-06,Standard Class,DP-13105,Dave Poirier,United States,Hempstead,New York,11550.0,East,OFF-BI-10001721,222.35199999999998,13,0.2,77.82320000000001
CA-2017-104808,2017-02-04,Second Class,MH-17440,Mark Haberlin,United States,Escondido,California,92025.0,West,OFF-BI-10003676,17.248,2,0.2,6.036799999999999
US-2020-132927,2020-12-09,Standard Class,RD-19720,Roger Demir,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001116,11.088000000000003,7,0.7,-8.1312
CA-2017-111934,2017-05-05,First Class,GD-14590,Giulietta Dortch,United States,Arlington,Virginia,22204.0,South,OFF-BI-10004364,11.88,2,0.0,5.346
US-2019-117387,2019-10-27,Standard Class,PA-19060,Pete Armstrong,United States,San Francisco,California,94122.0,West,OFF-BI-10004308,67.13600000000001,4,0.2,25.176
CA-2017-141110,2017-11-26,Standard Class,LS-17200,Luke Schmidt,United States,Fresno,California,93727.0,West,OFF-BI-10002012,4.32,3,0.2,1.512
CA-2017-141110,2017-11-26,Standard Class,LS-17200,Luke Schmidt,United States,Fresno,California,93727.0,West,OFF-BI-10001553,7.312000000000001,1,0.2,2.5591999999999997
CA-2019-165918,2019-09-10,Standard Class,BD-11770,Bryan Davis,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004364,14.256000000000002,3,0.2,4.455
CA-2019-165918,2019-09-10,Standard Class,BD-11770,Bryan Davis,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004826,39.62400000000001,3,0.2,13.868400000000001
CA-2018-136147,2018-11-13,Standard Class,FM-14380,Fred McMath,United States,Miami,Florida,33178.0,South,OFF-BI-10004224,121.10400000000003,6,0.7,-100.91999999999999
CA-2018-164084,2018-09-07,Standard Class,AG-10525,Andy Gerbode,United States,New York City,New York,10011.0,East,OFF-BI-10000605,6.096,2,0.2,2.0573999999999995
CA-2019-107783,2019-07-28,First Class,OT-18730,Olvera Toch,United States,Bethlehem,Pennsylvania,18018.0,East,OFF-BI-10000545,1369.7640000000001,6,0.7,-913.1759999999999
CA-2017-129819,2017-12-13,Second Class,KC-16675,Kimberly Carter,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10004970,12.39,3,0.0,5.8233
US-2020-148551,2020-01-12,Standard Class,DB-13120,David Bremer,United States,Dallas,Texas,75217.0,Central,OFF-BI-10000545,760.9799999999998,5,0.8,-1141.47
CA-2020-147767,2020-12-02,First Class,SV-20935,Susan Vittorini,United States,Peoria,Arizona,85345.0,West,OFF-BI-10001670,67.86000000000001,6,0.7,-45.239999999999995
CA-2018-108259,2018-11-08,Standard Class,NS-18640,Noel Staavos,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000315,39.879,7,0.7,-29.24459999999999
CA-2019-164574,2019-07-29,Standard Class,RH-19555,Ritsa Hightower,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10002429,27.396000000000004,3,0.7,-20.090399999999995
CA-2019-168361,2019-06-21,Standard Class,KB-16600,Ken Brennan,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10003727,0.8359999999999997,1,0.8,-1.3376000000000001
CA-2019-149916,2019-12-22,Second Class,ED-13885,Emily Ducich,United States,Seattle,Washington,98115.0,West,OFF-BI-10004002,55.36000000000001,4,0.2,19.375999999999998
CA-2019-112739,2019-09-02,Second Class,RD-19810,Ross DeVincentis,United States,Houston,Texas,77070.0,Central,OFF-BI-10001132,8.607999999999999,8,0.8,-13.342400000000001
CA-2020-136623,2020-07-11,Standard Class,TS-21430,Tom Stivers,United States,San Diego,California,92105.0,West,OFF-BI-10003708,29.800000000000004,5,0.2,9.312499999999998
CA-2020-121678,2020-11-16,Second Class,BM-11650,Brian Moss,United States,Elyria,Ohio,44035.0,East,OFF-BI-10002949,1.8240000000000003,1,0.7,-1.3983999999999996
CA-2019-120824,2019-06-12,Second Class,AW-10930,Arthur Wiediger,United States,Houston,Texas,77070.0,Central,OFF-BI-10001525,1.5239999999999996,2,0.8,-2.6670000000000007
CA-2020-161592,2020-04-06,Standard Class,CS-12175,Charles Sheldon,United States,Chattanooga,Tennessee,37421.0,South,OFF-BI-10003669,8.100000000000001,5,0.7,-5.939999999999998
CA-2018-113222,2018-11-09,First Class,AG-10765,Anthony Garverick,United States,Lawrence,Indiana,46226.0,Central,OFF-BI-10001890,10.74,3,0.0,5.1552
CA-2020-128076,2020-02-02,Standard Class,BO-11350,Bill Overfelt,United States,San Diego,California,92105.0,West,OFF-BI-10003638,30.960000000000004,2,0.2,10.061999999999998
US-2018-163825,2018-06-16,First Class,LC-16885,Lena Creighton,United States,New York City,New York,10009.0,East,OFF-BI-10003527,3050.376,3,0.2,1143.891
CA-2020-152198,2020-09-09,First Class,JD-16015,Joy Daniels,United States,Toledo,Ohio,43615.0,East,OFF-BI-10003669,4.860000000000001,3,0.7,-3.564
CA-2020-152198,2020-09-09,First Class,JD-16015,Joy Daniels,United States,Toledo,Ohio,43615.0,East,OFF-BI-10001628,6.258000000000001,2,0.7,-5.215
CA-2019-114307,2019-07-22,Standard Class,MF-17665,Maureen Fritzler,United States,Columbia,Maryland,21044.0,East,OFF-BI-10002012,5.4,3,0.0,2.592
CA-2019-159891,2019-01-31,Standard Class,BF-11170,Ben Ferrer,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10003527,1270.99,1,0.0,635.495
CA-2018-107083,2018-11-21,Standard Class,BB-11545,Brenda Bowman,United States,Fort Worth,Texas,76106.0,Central,OFF-BI-10000756,1.6959999999999997,2,0.8,-2.5440000000000005
CA-2018-107083,2018-11-21,Standard Class,BB-11545,Brenda Bowman,United States,Fort Worth,Texas,76106.0,Central,OFF-BI-10002194,7.979999999999999,5,0.8,-13.167000000000002
CA-2018-132276,2018-02-23,Standard Class,LC-16960,Lindsay Castell,United States,New York City,New York,10024.0,East,OFF-BI-10002982,10.896,2,0.2,3.813599999999999
CA-2019-116911,2019-09-15,Standard Class,JD-16150,Justin Deggeller,United States,Twin Falls,Idaho,83301.0,West,OFF-BI-10001249,20.416,4,0.2,6.635199999999998
CA-2018-169572,2018-09-06,Standard Class,AG-10525,Andy Gerbode,United States,Richmond,Virginia,23223.0,South,OFF-BI-10002799,46.62,9,0.0,21.445199999999996
US-2020-100398,2020-08-19,Standard Class,DO-13435,Denny Ordway,United States,Salt Lake City,Utah,84106.0,West,OFF-BI-10002133,102.72,3,0.2,37.236
US-2020-110646,2020-10-26,Standard Class,JF-15190,Jamie Frazer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004330,33.282000000000004,3,0.7,-27.734999999999992
CA-2020-100622,2020-11-03,Standard Class,DK-13090,Dave Kipp,United States,Orlando,Florida,32839.0,South,OFF-BI-10002982,4.086,2,0.7,-2.9963999999999995
CA-2019-167983,2019-08-21,Second Class,RP-19270,Rachel Payne,United States,Seattle,Washington,98115.0,West,OFF-BI-10003727,33.44,10,0.2,11.703999999999997
CA-2018-153423,2018-06-22,Standard Class,SW-20455,Shaun Weien,United States,Rochester,New York,14609.0,East,OFF-BI-10000545,1217.568,2,0.2,456.588
CA-2017-153808,2017-04-06,Second Class,FH-14275,Frank Hawley,United States,Los Angeles,California,90004.0,West,OFF-BI-10002794,65.568,2,0.2,23.768399999999996
CA-2020-156664,2020-12-18,Standard Class,BP-11290,Beth Paige,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004209,7.236,3,0.7,-6.029999999999998
CA-2018-140718,2018-07-02,First Class,FA-14230,Frank Atkinson,United States,Raleigh,North Carolina,27604.0,South,OFF-BI-10004728,2.892000000000001,2,0.7,-2.3136
CA-2020-163671,2020-12-24,Standard Class,DP-13105,Dave Poirier,United States,Meridian,Idaho,83642.0,West,OFF-BI-10001679,21.312000000000005,3,0.2,7.991999999999999
CA-2020-135909,2020-10-13,Standard Class,JW-15220,Jane Waco,United States,Sacramento,California,95823.0,West,OFF-BI-10003527,5083.96,5,0.2,1906.485
CA-2018-125934,2018-09-11,Standard Class,SN-20560,Skye Norling,United States,Paterson,New Jersey,7501.0,East,OFF-BI-10004593,209.6,4,0.0,96.416
CA-2020-101805,2020-12-01,Standard Class,SH-19975,Sally Hughsby,United States,Seattle,Washington,98105.0,West,OFF-BI-10002003,15.920000000000002,5,0.2,5.372999999999999
US-2017-105137,2017-10-10,First Class,RB-19435,Richard Bierner,United States,Columbus,Ohio,43229.0,East,OFF-BI-10002429,18.264000000000003,2,0.7,-13.3936
CA-2020-142489,2020-11-14,Second Class,TC-21295,Toby Carlisle,United States,Houston,Texas,77095.0,Central,OFF-BI-10003684,21.989999999999995,5,0.8,-32.985
CA-2017-107398,2017-08-25,Standard Class,BS-11590,Brendan Sweed,United States,Columbus,Ohio,43229.0,East,OFF-BI-10001982,6.528000000000001,4,0.7,-4.569599999999999
CA-2017-107398,2017-08-25,Standard Class,BS-11590,Brendan Sweed,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004141,2.8620000000000005,3,0.7,-2.2896
CA-2017-107398,2017-08-25,Standard Class,BS-11590,Brendan Sweed,United States,Columbus,Ohio,43229.0,East,OFF-BI-10002103,20.856,8,0.7,-16.684799999999996
CA-2020-102610,2020-11-04,Standard Class,CA-12265,Christina Anderson,United States,Chattanooga,Tennessee,37421.0,South,OFF-BI-10004364,3.564000000000001,2,0.7,-2.9700000000000006
US-2019-144057,2019-05-09,Standard Class,CV-12805,Cynthia Voltz,United States,Austin,Texas,78745.0,Central,OFF-BI-10002852,13.183999999999997,4,0.8,-20.435200000000002
US-2019-144057,2019-05-09,Standard Class,CV-12805,Cynthia Voltz,United States,Austin,Texas,78745.0,Central,OFF-BI-10002353,18.527999999999995,6,0.8,-27.791999999999994
CA-2020-133928,2020-06-11,Standard Class,ZC-21910,Zuschuss Carroll,United States,Hickory,North Carolina,28601.0,South,OFF-BI-10001525,4.572000000000001,4,0.7,-3.8100000000000005
CA-2019-168032,2019-01-30,Standard Class,DF-13135,David Flashing,United States,Rockford,Illinois,61107.0,Central,OFF-BI-10000546,1.7279999999999995,3,0.8,-2.678399999999999
CA-2018-134117,2018-12-17,Second Class,PG-18895,Paul Gonzalez,United States,Los Angeles,California,90008.0,West,OFF-BI-10002026,92.96000000000001,2,0.2,31.373999999999995
CA-2019-159023,2019-11-03,First Class,NW-18400,Natalie Webber,United States,Portland,Oregon,97206.0,West,OFF-BI-10002813,4.158,7,0.7,-3.465
CA-2020-148355,2020-12-24,Standard Class,NC-18535,Nick Crebassa,United States,New Bedford,Massachusetts,2740.0,East,OFF-BI-10000201,12.3,5,0.0,6.15
CA-2020-106691,2020-11-06,Standard Class,CC-12370,Christopher Conant,United States,Houston,Texas,77070.0,Central,OFF-BI-10000145,1.2479999999999998,2,0.8,-1.934400000000001
CA-2020-156622,2020-11-23,First Class,JP-15460,Jennifer Patt,United States,Dallas,Texas,75220.0,Central,OFF-BI-10003707,6.103999999999998,2,0.8,-9.156
CA-2017-119529,2017-11-03,Second Class,DM-13345,Denise Monton,United States,Orange,New Jersey,7050.0,East,OFF-BI-10000546,5.76,2,0.0,2.8224
CA-2018-150413,2018-10-19,Second Class,CS-11860,Cari Schnelling,United States,Dallas,Texas,75220.0,Central,OFF-BI-10000404,1.7199999999999995,1,0.8,-2.838
CA-2017-108182,2017-02-06,Second Class,DL-13315,Delfina Latchford,United States,Romeoville,Illinois,60441.0,Central,OFF-BI-10001196,8.951999999999998,2,0.8,-14.770800000000001
CA-2019-110898,2019-03-06,Standard Class,LC-16870,Lena Cacioppo,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10004656,1.7279999999999998,4,0.8,-2.764800000000001
CA-2018-123092,2018-12-03,Standard Class,JG-15115,Jack Garza,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10001718,95.97000000000001,5,0.7,-73.57699999999997
CA-2017-133389,2017-06-22,First Class,TB-21280,Toby Braunhardt,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10001553,8.226,3,0.7,-6.032399999999999
CA-2020-127803,2020-05-19,Standard Class,ND-18460,Neil Ducich,United States,Huntsville,Alabama,35810.0,South,OFF-BI-10001787,26.16,4,0.0,12.8184
CA-2019-131639,2019-12-17,Standard Class,NS-18640,Noel Staavos,United States,Carlsbad,New Mexico,88220.0,West,OFF-BI-10001636,13.488,2,0.2,4.3835999999999995
CA-2019-131639,2019-12-17,Standard Class,NS-18640,Noel Staavos,United States,Carlsbad,New Mexico,88220.0,West,OFF-BI-10000948,11.416,1,0.2,3.852899999999999
CA-2019-161361,2019-03-26,Second Class,MV-17485,Mark Van Huff,United States,Pocatello,Idaho,83201.0,West,OFF-BI-10002215,17.04,3,0.2,5.5379999999999985
CA-2018-129525,2018-11-15,Standard Class,VP-21760,Victoria Pisteka,United States,Toledo,Ohio,43615.0,East,OFF-BI-10002133,166.92000000000002,13,0.7,-116.844
CA-2017-138198,2017-07-18,Standard Class,JL-15130,Jack Lebron,United States,New Rochelle,New York,10801.0,East,OFF-BI-10002103,13.904,2,0.2,4.5188
CA-2017-152268,2017-09-02,Standard Class,SC-20095,Sanjit Chand,United States,Fayetteville,Arkansas,72701.0,South,OFF-BI-10001359,1793.98,2,0.0,843.1705999999999
CA-2018-148873,2018-10-01,Standard Class,EM-13960,Eric Murdock,United States,Quincy,Illinois,62301.0,Central,OFF-BI-10003196,2.9919999999999995,4,0.8,-4.488000000000001
CA-2019-117121,2019-12-17,Standard Class,AB-10105,Adrian Barton,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10000545,9892.74,13,0.0,4946.37
CA-2020-137463,2020-12-16,Second Class,KM-16225,Kalyca Meade,United States,Sunnyvale,California,94086.0,West,OFF-BI-10003196,5.984000000000001,2,0.2,2.2439999999999998
CA-2017-141838,2017-03-26,Second Class,DK-12835,Damala Kotsonis,United States,San Francisco,California,94122.0,West,OFF-BI-10003291,27.936000000000003,4,0.2,9.428399999999996
CA-2018-136420,2018-11-20,First Class,CS-12250,Chris Selesnick,United States,San Diego,California,92024.0,West,OFF-BI-10002854,89.69600000000001,4,0.2,33.635999999999996
US-2017-151015,2017-10-14,Standard Class,BD-11500,Bradley Drucker,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10000343,2.9459999999999993,3,0.8,-4.860900000000001
US-2018-136259,2018-11-05,First Class,CB-12415,Christy Brittain,United States,Lakewood,Ohio,44107.0,East,OFF-BI-10000773,7.218,3,0.7,-5.533800000000001
CA-2019-108105,2019-02-16,Standard Class,GW-14605,Giulietta Weimer,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10002412,5.8,1,0.0,2.61
CA-2019-126102,2019-09-10,Second Class,DV-13465,Dianna Vittorini,United States,Los Angeles,California,90049.0,West,OFF-BI-10004318,276.78400000000005,2,0.2,89.95479999999999
US-2018-132836,2018-06-01,Standard Class,AJ-10945,Ashley Jarboe,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10004224,403.68,6,0.0,181.65599999999998
CA-2018-163181,2018-11-07,Standard Class,AB-10105,Adrian Barton,United States,Houston,Texas,77041.0,Central,OFF-BI-10000474,32.059999999999995,10,0.8,-51.29600000000001
CA-2017-132010,2017-10-13,First Class,MA-17995,Michelle Arnett,United States,Richmond,Virginia,23223.0,South,OFF-BI-10002432,15.18,3,0.0,7.134599999999999
US-2019-158288,2019-11-26,Second Class,EH-13945,Eric Hoffmann,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10003364,78.75900000000001,9,0.7,-57.75660000000002
US-2020-147655,2020-09-04,First Class,AS-10045,Aaron Smayling,United States,Redmond,Oregon,97756.0,West,OFF-BI-10002931,88.07400000000001,7,0.7,-58.71599999999998
CA-2017-123400,2017-02-02,Standard Class,EB-13930,Eric Barreto,United States,Saint Petersburg,Florida,33710.0,South,OFF-BI-10000666,18.336000000000002,2,0.7,-12.224
US-2020-166688,2020-05-20,Standard Class,RD-19480,Rick Duston,United States,Las Vegas,Nevada,89115.0,West,OFF-BI-10004040,8.288,2,0.2,3.0043999999999995
CA-2018-126970,2018-09-20,Standard Class,TP-21130,Theone Pippenger,United States,Naperville,Illinois,60540.0,Central,OFF-BI-10000138,2.807999999999999,3,0.8,-4.492799999999999
US-2017-157070,2017-06-01,Standard Class,QJ-19255,Quincy Jones,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001765,138.56,4,0.0,66.5088
CA-2019-118934,2019-08-09,Standard Class,GH-14410,Gary Hansen,United States,Hendersonville,Tennessee,37075.0,South,OFF-BI-10003314,4.338000000000001,3,0.7,-3.0366
CA-2019-118934,2019-08-09,Standard Class,GH-14410,Gary Hansen,United States,Hendersonville,Tennessee,37075.0,South,OFF-BI-10004465,11.880000000000003,5,0.7,-7.919999999999998
CA-2019-118178,2019-03-19,Standard Class,CC-12610,Corey Catlett,United States,Nashville,Tennessee,37211.0,South,OFF-BI-10001153,31.086000000000006,3,0.7,-20.72399999999999
CA-2020-156776,2020-08-07,Standard Class,JL-15505,Jeremy Lonsdale,United States,Westminster,California,92683.0,West,OFF-BI-10003355,11.952000000000002,3,0.2,4.1832
CA-2020-156776,2020-08-07,Standard Class,JL-15505,Jeremy Lonsdale,United States,Westminster,California,92683.0,West,OFF-BI-10000216,31.128000000000004,3,0.2,11.673000000000002
US-2018-130512,2018-08-21,Standard Class,SM-20320,Sean Miller,United States,Allentown,Pennsylvania,18103.0,East,OFF-BI-10004519,99.58800000000001,2,0.7,-82.98999999999998
CA-2018-141810,2018-11-02,Standard Class,BB-10990,Barry Blumstein,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10001524,29.371999999999993,7,0.8,-46.995200000000025
CA-2019-152688,2019-10-17,First Class,NR-18550,Nick Radford,United States,Perth Amboy,New Jersey,8861.0,East,OFF-BI-10004584,315.98,1,0.0,148.5106
CA-2019-153836,2019-10-30,Standard Class,EH-13765,Edward Hooks,United States,New York City,New York,10011.0,East,OFF-BI-10004817,28.752000000000002,3,0.2,10.0632
CA-2020-142776,2020-12-11,Second Class,RS-19870,Roy Skaria,United States,Burlington,Iowa,52601.0,Central,OFF-BI-10002012,5.4,3,0.0,2.592
CA-2020-121160,2020-11-04,First Class,FM-14290,Frank Merwin,United States,Bryan,Texas,77803.0,Central,OFF-BI-10001308,7.535999999999999,6,0.8,-13.18800000000001
CA-2020-121160,2020-11-04,First Class,FM-14290,Frank Merwin,United States,Bryan,Texas,77803.0,Central,OFF-BI-10003094,1.4079999999999997,2,0.8,-2.323200000000001
CA-2020-121160,2020-11-04,First Class,FM-14290,Frank Merwin,United States,Bryan,Texas,77803.0,Central,OFF-BI-10004040,4.143999999999999,4,0.8,-6.423200000000001
CA-2020-133718,2020-07-23,First Class,TB-21520,Tracy Blumstein,United States,Los Angeles,California,90045.0,West,OFF-BI-10003429,15.192,3,0.2,5.507099999999999
CA-2017-148383,2017-12-27,Standard Class,RP-19390,Resi Pölking,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003650,946.7640000000002,6,0.7,-694.2936
CA-2019-126732,2019-09-02,Standard Class,LR-16915,Lena Radford,United States,Los Angeles,California,90036.0,West,OFF-BI-10001553,7.312000000000001,1,0.2,2.5591999999999997
CA-2020-110310,2020-10-27,Standard Class,NB-18655,Nona Balk,United States,Tallahassee,Florida,32303.0,South,OFF-BI-10001097,5.607000000000001,3,0.7,-3.9248999999999974
CA-2017-113271,2017-07-09,Standard Class,DS-13030,Darrin Sayre,United States,San Francisco,California,94122.0,West,OFF-BI-10002609,14.303999999999998,6,0.2,4.648799999999999
CA-2019-127761,2019-11-10,Standard Class,SW-20275,Scott Williamson,United States,New York City,New York,10009.0,East,OFF-BI-10002557,3.64,1,0.2,1.3649999999999998
CA-2019-105354,2019-12-02,Standard Class,PW-19030,Pauline Webber,United States,Marion,Iowa,52302.0,Central,OFF-BI-10001107,115.84,8,0.0,54.4448
CA-2020-155712,2020-03-02,Standard Class,KD-16615,Ken Dana,United States,Los Angeles,California,90008.0,West,OFF-BI-10004224,107.64800000000001,2,0.2,33.639999999999986
CA-2017-168368,2017-02-11,Second Class,GA-14725,Guy Armstrong,United States,Columbia,Missouri,65203.0,Central,OFF-BI-10004728,9.64,2,0.0,4.4344
CA-2017-168368,2017-02-11,Second Class,GA-14725,Guy Armstrong,United States,Columbia,Missouri,65203.0,Central,OFF-BI-10004654,51.900000000000006,3,0.0,24.393
US-2020-128118,2020-11-24,Standard Class,MY-17380,Maribeth Yedwab,United States,Memphis,Tennessee,38109.0,South,OFF-BI-10000216,11.673000000000002,3,0.7,-7.782
US-2020-102183,2020-08-21,Standard Class,PK-19075,Pete Kriz,United States,New York City,New York,10035.0,East,OFF-BI-10003476,32.088,7,0.2,11.2308
US-2020-102183,2020-08-21,Standard Class,PK-19075,Pete Kriz,United States,New York City,New York,10035.0,East,OFF-BI-10001359,4305.552000000001,6,0.2,1453.1237999999996
CA-2020-146983,2020-09-02,Standard Class,AH-10210,Alan Hwang,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10003650,1577.94,3,0.0,757.4112
CA-2020-122539,2020-12-01,Standard Class,SC-20305,Sean Christensen,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10001759,8.001000000000001,7,0.7,-5.600699999999996
CA-2020-154011,2020-06-19,Standard Class,DB-13270,Deborah Brumfield,United States,Dallas,Texas,75081.0,Central,OFF-BI-10003166,6.887999999999998,3,0.8,-11.020800000000005
CA-2017-163650,2017-09-23,First Class,TT-21220,Thomas Thornton,United States,Dover,Delaware,19901.0,East,OFF-BI-10004965,34.5,3,0.0,15.524999999999999
CA-2020-124114,2020-03-02,First Class,RS-19765,Roland Schwarz,United States,Waco,Texas,76706.0,Central,OFF-BI-10004022,0.5559999999999998,1,0.8,-0.9452
US-2020-116505,2020-11-17,Second Class,TB-21625,Trudy Brown,United States,Hagerstown,Maryland,21740.0,East,OFF-BI-10000050,43.8,6,0.0,20.586
US-2018-163433,2018-04-18,Second Class,MP-17965,Michael Paige,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10003676,4.3119999999999985,2,0.8,-6.899200000000002
US-2018-163433,2018-04-18,Second Class,MP-17965,Michael Paige,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10000320,1.4759999999999998,1,0.8,-2.2878
US-2019-102141,2019-08-26,Standard Class,KD-16615,Ken Dana,United States,New York City,New York,10024.0,East,OFF-BI-10001510,146.68800000000002,8,0.2,45.839999999999996
CA-2020-121853,2020-09-23,Standard Class,DB-13660,Duane Benoit,United States,Los Angeles,California,90036.0,West,OFF-BI-10000977,72.96000000000001,3,0.2,23.711999999999996
